person_number,work_date,pay_code,hours,job,labor_level_1,labor_level_2,labor_level_3,shift_count
RN053,2026-02-01,REG,7.75,UNITED_HEBREW/U-LT4/RN,UNITED_HEBREW,U-LT4,RN,1
RN054,2026-02-01,REG,7.75,UNITED_HEBREW/U-LT5/RN,UNITED_HEBREW,U-LT5,RN,1
RN055,2026-02-01,REG,7.75,UNITED_HEBREW/U-LT5/RN,UNITED_HEBREW,U-LT5,RN,1
RN056,2026-01-31,REG,7.75,UNITED_HEBREW/U-LT5/RN,UNITED_HEBREW,U-LT5,RN,1
RN056,2026-02-01,REG,7.75,UNITED_HEBREW/U-LT5/RN,UNITED_HEBREW,U-LT5,RN,1
RN057,2026-01-31,REG,7.75,UNITED_HEBREW/U-LT5/RN,UNITED_HEBREW,U-LT5,RN,1
RN057,2026-02-01,REG,7.75,UNITED_HEBREW/U-LT5/RN,UNITED_HEBREW,U-LT5,RN,1
RN058,2026-02-01,REG,7.75,UNITED_HEBREW/U-LT5/RN,UNITED_HEBREW,U-LT5,RN,1
RN059,2026-01-31,REG,7.75,UNITED_HEBREW/U-LT6/RN,UNITED_HEBREW,U-LT6,RN,1
RN059,2026-02-01,REG,7.75,UNITED_HEBREW/U-LT6/RN,UNITED_HEBREW,U-LT6,RN,1
RN060,2026-01-31,REG,7.75,UNITED_HEBREW/U-LT6/RN,UNITED_HEBREW,U-LT6,RN,1
RN060,2026-02-01,REG,7.75,UNITED_HEBREW/U-LT6/RN,UNITED_HEBREW,U-LT6,RN,1
RN061,2026-02-01,REG,7.75,UNITED_HEBREW/U-LT6/RN,UNITED_HEBREW,U-LT6,RN,1
RN063,2026-02-01,REG,7.75,UNITED_HEBREW/U-LT6/RN,UNITED_HEBREW,U-LT6,RN,1
RN064,2026-02-01,REG,7.75,UNITED_HEBREW/U-LT7/RN,UNITED_HEBREW,U-LT7,RN,1
RN065,2026-01-31,REG,7.75,UNITED_HEBREW/U-LT7/RN,UNITED_HEBREW,U-LT7,RN,1
RN065,2026-02-01,REG,7.75,UNITED_HEBREW/U-LT7/RN,UNITED_HEBREW,U-LT7,RN,1
RN066,2026-01-31,REG,7.75,UNITED_HEBREW/U-LT7/RN,UNITED_HEBREW,U-LT7,RN,1
RN066,2026-02-01,REG,7.75,UNITED_HEBREW/U-LT7/RN,UNITED_HEBREW,U-LT7,RN,1
RN067,2026-02-01,REG,7.75,UNITED_HEBREW/U-LT7/RN,UNITED_HEBREW,U-LT7,RN,1
RN068,2026-01-31,REG,7.75,UNITED_HEBREW/U-LT7/RN,UNITED_HEBREW,U-LT7,RN,1
RN069,2026-02-01,REG,7.75,UNITED_HEBREW/U-LT8/RN,UNITED_HEBREW,U-LT8,RN,1
RN070,2026-02-01,REG,7.75,UNITED_HEBREW/U-LT8/RN,UNITED_HEBREW,U-LT8,RN,1
RN071,2026-01-31,REG,7.75,UNITED_HEBREW/U-LT8/RN,UNITED_HEBREW,U-LT8,RN,1
RN072,2026-01-31,REG,7.75,UNITED_HEBREW/U-LT8/RN,UNITED_HEBREW,U-LT8,RN,1
RN073,2026-02-01,REG,7.75,UNITED_HEBREW/U-LT8/RN,UNITED_HEBREW,U-LT8,RN,1
CNA001,2026-02-04,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA001,2026-02-06,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA001,2026-02-07,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA001,2026-02-08,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA001,2026-02-09,REG,3.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA001,2026-02-09,REG,3.50,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA001,2026-02-10,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA001,2026-02-12,REG,3.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA001,2026-02-12,REG,3.50,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA001,2026-02-13,REG,3.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA001,2026-02-13,REG,3.50,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA002,2026-02-04,REG,7.50,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA002,2026-02-05,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA002,2026-02-07,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA002,2026-02-09,REG,7.50,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA002,2026-02-10,REG,7.50,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA002,2026-02-11,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA002,2026-02-13,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA002,2026-02-14,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA003,2026-02-02,REG,7.75,UNITED_HEBREW/U-SA2/CNA,UNITED_HEBREW,U-SA2,CNA,1
CNA003,2026-02-03,REG,7.75,UNITED_HEBREW/U-SA2/CNA,UNITED_HEBREW,U-SA2,CNA,1
CNA003,2026-02-04,REG,7.75,UNITED_HEBREW/U-SA2/CNA,UNITED_HEBREW,U-SA2,CNA,1
CNA003,2026-02-06,REG,7.75,UNITED_HEBREW/U-SA2/CNA,UNITED_HEBREW,U-SA2,CNA,1
CNA003,2026-02-07,REG,7.75,UNITED_HEBREW/U-SA2/CNA,UNITED_HEBREW,U-SA2,CNA,1
CNA003,2026-02-08,REG,7.75,UNITED_HEBREW/U-SA2/CNA,UNITED_HEBREW,U-SA2,CNA,1
CNA003,2026-02-09,REG,7.75,UNITED_HEBREW/U-SA2/CNA,UNITED_HEBREW,U-SA2,CNA,1
CNA003,2026-02-11,REG,7.75,UNITED_HEBREW/U-SA2/CNA,UNITED_HEBREW,U-SA2,CNA,1
CNA003,2026-02-12,REG,7.75,UNITED_HEBREW/U-SA2/CNA,UNITED_HEBREW,U-SA2,CNA,1
CNA003,2026-02-13,REG,7.75,UNITED_HEBREW/U-SA2/CNA,UNITED_HEBREW,U-SA2,CNA,1
CNA004,2026-02-02,REG,7.75,UNITED_HEBREW/U-SA2/CNA,UNITED_HEBREW,U-SA2,CNA,1
CNA004,2026-02-03,REG,7.75,UNITED_HEBREW/U-SA2/CNA,UNITED_HEBREW,U-SA2,CNA,1
CNA004,2026-02-06,REG,7.75,UNITED_HEBREW/U-SA2/CNA,UNITED_HEBREW,U-SA2,CNA,1
CNA004,2026-02-10,REG,7.75,UNITED_HEBREW/U-SA2/CNA,UNITED_HEBREW,U-SA2,CNA,1
CNA004,2026-02-13,REG,7.75,UNITED_HEBREW/U-SA2/CNA,UNITED_HEBREW,U-SA2,CNA,1
CNA005,2026-02-03,REG,7.75,UNITED_HEBREW/U-SA3/CNA,UNITED_HEBREW,U-SA3,CNA,1
CNA005,2026-02-06,REG,7.75,UNITED_HEBREW/U-SA3/CNA,UNITED_HEBREW,U-SA3,CNA,1
CNA005,2026-02-07,REG,8.00,UNITED_HEBREW/U-SA3/CNA,UNITED_HEBREW,U-SA3,CNA,1
CNA005,2026-02-07,OT,7.75,UNITED_HEBREW/U-SA3/CNA,UNITED_HEBREW,U-SA3,CNA,0
CNA005,2026-02-09,REG,7.75,UNITED_HEBREW/U-SA3/CNA,UNITED_HEBREW,U-SA3,CNA,1
CNA005,2026-02-11,REG,7.75,UNITED_HEBREW/U-SA3/CNA,UNITED_HEBREW,U-SA3,CNA,1
CNA006,2026-02-02,REG,7.75,UNITED_HEBREW/U-SA4/CNA,UNITED_HEBREW,U-SA4,CNA,1
CNA006,2026-02-03,REG,7.75,UNITED_HEBREW/U-SA4/CNA,UNITED_HEBREW,U-SA4,CNA,1
CNA006,2026-02-04,REG,7.75,UNITED_HEBREW/U-SA4/CNA,UNITED_HEBREW,U-SA4,CNA,1
CNA006,2026-02-06,REG,7.75,UNITED_HEBREW/U-SA4/CNA,UNITED_HEBREW,U-SA4,CNA,1
CNA006,2026-02-07,REG,7.75,UNITED_HEBREW/U-SA4/CNA,UNITED_HEBREW,U-SA4,CNA,1
CNA006,2026-02-08,REG,7.75,UNITED_HEBREW/U-SA4/CNA,UNITED_HEBREW,U-SA4,CNA,1
CNA006,2026-02-13,REG,7.75,UNITED_HEBREW/U-SA4/CNA,UNITED_HEBREW,U-SA4,CNA,1
CNA006,2026-02-14,REG,7.75,UNITED_HEBREW/U-SA4/CNA,UNITED_HEBREW,U-SA4,CNA,1
CNA006,2026-02-15,REG,7.75,UNITED_HEBREW/U-SA4/CNA,UNITED_HEBREW,U-SA4,CNA,1
CNA007,2026-02-02,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA007,2026-02-03,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA007,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA007,2026-02-05,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA007,2026-02-06,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA007,2026-02-08,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA007,2026-02-09,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA007,2026-02-10,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA007,2026-02-11,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA007,2026-02-12,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA007,2026-02-13,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA007,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA008,2026-02-03,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA008,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA008,2026-02-05,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA008,2026-02-09,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA008,2026-02-10,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA008,2026-02-11,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA008,2026-02-12,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA008,2026-02-14,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA008,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT1/CNA,UNITED_HEBREW,U-LT1,CNA,1
CNA009,2026-02-02,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA009,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA009,2026-02-05,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA009,2026-02-06,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA009,2026-02-07,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA009,2026-02-12,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA009,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA010,2026-02-02,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA010,2026-02-05,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA010,2026-02-06,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA010,2026-02-07,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA010,2026-02-08,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA010,2026-02-09,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA010,2026-02-10,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA010,2026-02-11,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA010,2026-02-12,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA010,2026-02-13,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA010,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT2/CNA,UNITED_HEBREW,U-LT2,CNA,1
CNA011,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT3/CNA,UNITED_HEBREW,U-LT3,CNA,1
CNA011,2026-02-06,REG,7.75,UNITED_HEBREW/U-LT3/CNA,UNITED_HEBREW,U-LT3,CNA,1
CNA011,2026-02-07,REG,7.75,UNITED_HEBREW/U-LT3/CNA,UNITED_HEBREW,U-LT3,CNA,1
CNA011,2026-02-09,REG,7.75,UNITED_HEBREW/U-LT3/CNA,UNITED_HEBREW,U-LT3,CNA,1
CNA011,2026-02-10,REG,7.75,UNITED_HEBREW/U-LT3/CNA,UNITED_HEBREW,U-LT3,CNA,1
CNA011,2026-02-11,REG,7.75,UNITED_HEBREW/U-LT3/CNA,UNITED_HEBREW,U-LT3,CNA,1
CNA011,2026-02-12,REG,7.75,UNITED_HEBREW/U-LT3/CNA,UNITED_HEBREW,U-LT3,CNA,1
CNA011,2026-02-13,REG,7.75,UNITED_HEBREW/U-LT3/CNA,UNITED_HEBREW,U-LT3,CNA,1
CNA011,2026-02-14,REG,7.75,UNITED_HEBREW/U-LT3/CNA,UNITED_HEBREW,U-LT3,CNA,1
CNA011,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT3/CNA,UNITED_HEBREW,U-LT3,CNA,1
CNA012,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT3/CNA,UNITED_HEBREW,U-LT3,CNA,1
CNA012,2026-02-06,REG,7.75,UNITED_HEBREW/U-LT3/CNA,UNITED_HEBREW,U-LT3,CNA,1
CNA012,2026-02-10,REG,7.75,UNITED_HEBREW/U-LT3/CNA,UNITED_HEBREW,U-LT3,CNA,1
CNA012,2026-02-13,REG,7.75,UNITED_HEBREW/U-LT3/CNA,UNITED_HEBREW,U-LT3,CNA,1
CNA012,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT3/CNA,UNITED_HEBREW,U-LT3,CNA,1
CNA013,2026-02-02,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA013,2026-02-03,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA013,2026-02-05,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA013,2026-02-06,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA013,2026-02-10,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA013,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA014,2026-02-03,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA014,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA014,2026-02-05,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA014,2026-02-07,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA014,2026-02-09,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA014,2026-02-11,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA014,2026-02-13,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA014,2026-02-14,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA014,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA015,2026-02-02,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA015,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA015,2026-02-05,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA015,2026-02-07,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA015,2026-02-08,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA015,2026-02-09,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA015,2026-02-12,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA016,2026-02-02,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA016,2026-02-03,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA016,2026-02-04,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA016,2026-02-05,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA016,2026-02-08,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA016,2026-02-09,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA016,2026-02-10,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA016,2026-02-11,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA016,2026-02-12,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA016,2026-02-13,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA017,2026-02-03,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA017,2026-02-05,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA017,2026-02-06,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA017,2026-02-07,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA017,2026-02-08,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA017,2026-02-09,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA017,2026-02-10,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA017,2026-02-11,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA017,2026-02-12,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA017,2026-02-13,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA017,2026-02-15,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA018,2026-02-02,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA018,2026-02-03,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA018,2026-02-04,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA018,2026-02-05,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA018,2026-02-06,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA018,2026-02-08,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA018,2026-02-11,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA018,2026-02-14,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA018,2026-02-15,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA019,2026-02-02,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA019,2026-02-03,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA019,2026-02-05,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA019,2026-02-06,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA019,2026-02-07,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA019,2026-02-08,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA019,2026-02-09,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA019,2026-02-11,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA019,2026-02-12,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA019,2026-02-14,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA019,2026-02-15,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA020,2026-02-03,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA020,2026-02-04,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA020,2026-02-05,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA020,2026-02-06,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA020,2026-02-08,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA020,2026-02-09,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA020,2026-02-10,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA020,2026-02-11,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA020,2026-02-13,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA020,2026-02-14,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA020,2026-02-15,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA021,2026-02-02,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA021,2026-02-03,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA021,2026-02-06,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA021,2026-02-07,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA021,2026-02-10,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA021,2026-02-12,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA021,2026-02-13,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA022,2026-02-02,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA022,2026-02-03,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA022,2026-02-04,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA022,2026-02-05,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA022,2026-02-06,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA022,2026-02-07,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA022,2026-02-08,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA022,2026-02-09,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA022,2026-02-10,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA022,2026-02-11,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA022,2026-02-12,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
CNA022,2026-02-13,REG,7.75,UNITED_HEBREW/U-SA1/CNA,UNITED_HEBREW,U-SA1,CNA,1
